emp_no,first_name,last_name,salary
413614,Teruyuki,Syrotiuk,101806
413614,Teruyuki,Syrotiuk,103134
413614,Teruyuki,Syrotiuk,103322
413656,Krisda,Morrey,101689
414149,Shimshon,Duclos,102500
414149,Shimshon,Duclos,106705
414149,Shimshon,Duclos,107630
414149,Shimshon,Duclos,110938
414149,Shimshon,Duclos,114942
414421,Shai,Griswold,101746
414443,Kwee,Basagni,101349
414807,Brewster,Chiodo,100784
414807,Brewster,Chiodo,100686
414889,Zengping,Broomell,100587
414955,Piyawadee,Matzke,100346
414979,Weiwu,Matzat,102387
414979,Weiwu,Matzat,101950
414979,Weiwu,Matzat,102273
414979,Weiwu,Matzat,105478
415105,Mona,Showalter,103512
415105,Mona,Showalter,106222
415166,Tommaso,Hempstead,102819
415326,Yaghout,DuCasse,100397
415326,Yaghout,DuCasse,103763
415377,Zhilian,Gargeya,101338
415377,Zhilian,Gargeya,103326
415377,Zhilian,Gargeya,104770
415442,Udaiprakash,Passino,100017
415673,Boutros,Chiodo,100748
415673,Boutros,Chiodo,103438
415673,Boutros,Chiodo,107164
415912,Gadiel,Begiun,100022
415938,Martijn,Molenaar,102485
415938,Martijn,Molenaar,106410
416038,Chaoyi,Dayang,101737
416038,Chaoyi,Dayang,105087
416038,Chaoyi,Dayang,108906
416038,Chaoyi,Dayang,111486
416559,Patricia,Zucker,101874
416559,Patricia,Zucker,106324
416559,Patricia,Zucker,109343
416559,Patricia,Zucker,111452
416559,Patricia,Zucker,111292
416559,Patricia,Zucker,112967
416559,Patricia,Zucker,114389
416559,Patricia,Zucker,117969
416559,Patricia,Zucker,119645
416559,Patricia,Zucker,122754
416646,Gina,Siochi,100419
416646,Gina,Siochi,101882
416684,Akhilish,Schmiedel,101019
416684,Akhilish,Schmiedel,100750
416955,Shih,Swab,103297
416973,Nikolaos,Hofmeyr,102074
416973,Nikolaos,Hofmeyr,104198
416990,Jiong,Nyanchama,101790
417436,Avishai,Quittner,100116
417436,Avishai,Quittner,101531
417436,Avishai,Quittner,104328
418480,Ranan,Anguita,101146
418480,Ranan,Anguita,103873
418480,Ranan,Anguita,106749
418480,Ranan,Anguita,110696
418480,Ranan,Anguita,110453
418480,Ranan,Anguita,110928
418480,Ranan,Anguita,111607
418680,Oldrich,Melichar,101531
418941,Shim,Cronin,102054
418941,Shim,Cronin,104869
418941,Shim,Cronin,105763
419145,Woody,Mansanne,102665
419145,Woody,Mansanne,104698
419145,Woody,Mansanne,108114
419145,Woody,Mansanne,111274
419145,Woody,Mansanne,113062
419145,Woody,Mansanne,117118
419180,Shigeaki,Rettelbach,102049
419180,Shigeaki,Rettelbach,101840
419180,Shigeaki,Rettelbach,105985
419180,Shigeaki,Rettelbach,106002
419180,Shigeaki,Rettelbach,106525
419180,Shigeaki,Rettelbach,109191
419180,Shigeaki,Rettelbach,113164
419180,Shigeaki,Rettelbach,117425
419180,Shigeaki,Rettelbach,121819
419684,Remco,Rassart,102598
419684,Remco,Rassart,106178
419684,Remco,Rassart,110096
419684,Remco,Rassart,112616
419684,Remco,Rassart,112230
419684,Remco,Rassart,113221
419684,Remco,Rassart,116686
419684,Remco,Rassart,117948
419684,Remco,Rassart,121404
419748,Jixiang,Rindone,103719
419748,Jixiang,Rindone,106751
419748,Jixiang,Rindone,108623
419748,Jixiang,Rindone,109814
419748,Jixiang,Rindone,112952
419748,Jixiang,Rindone,115626
419748,Jixiang,Rindone,119004
419748,Jixiang,Rindone,121723
419748,Jixiang,Rindone,124790
419748,Jixiang,Rindone,128367
419748,Jixiang,Rindone,132401
419748,Jixiang,Rindone,135877
419748,Jixiang,Rindone,136387
419748,Jixiang,Rindone,140784
419753,Divine,Ebeling,100352
419753,Divine,Ebeling,104024
419753,Divine,Ebeling,107330
419753,Divine,Ebeling,110529
419753,Divine,Ebeling,114297
419753,Divine,Ebeling,114699
419947,Odinaldo,Camarinopoulos,100966
419947,Odinaldo,Camarinopoulos,104681
420092,Prodip,Impagliazzo,100998
420092,Prodip,Impagliazzo,105386
420092,Prodip,Impagliazzo,109025
420092,Prodip,Impagliazzo,110252
420097,Aimee,Stifter,103971
420097,Aimee,Stifter,104104
420097,Aimee,Stifter,107307
420097,Aimee,Stifter,109047
420097,Aimee,Stifter,112966
420097,Aimee,Stifter,113756
420097,Aimee,Stifter,117763
420097,Aimee,Stifter,119105
420097,Aimee,Stifter,122460
420097,Aimee,Stifter,126885
420142,Steen,Stellhorn,100388
420338,Mabry,Compeau,101225
420338,Mabry,Compeau,105593
420489,Carrsten,Shackel,100198
420975,Uwe,Nourani,100023
420975,Uwe,Nourani,103859
420997,Maik,Gill,100146
420997,Maik,Gill,104542
421010,Mihalis,Zaiane,101172
421010,Mihalis,Zaiane,104395
421010,Mihalis,Zaiane,104404
421010,Mihalis,Zaiane,107456
421043,Vidya,Piveteau,102545
421043,Vidya,Piveteau,105815
421043,Vidya,Piveteau,109743
421043,Vidya,Piveteau,112224
421043,Vidya,Piveteau,115439
421043,Vidya,Piveteau,117242
421043,Vidya,Piveteau,117590
421043,Vidya,Piveteau,121624
421043,Vidya,Piveteau,124310
421043,Vidya,Piveteau,124672
421043,Vidya,Piveteau,124423
421174,Yongdong,Lindenbaum,101853
421174,Yongdong,Lindenbaum,103644
421174,Yongdong,Lindenbaum,106051
421740,Shin,Jarecki,100408
421740,Shin,Jarecki,101516
421740,Shin,Jarecki,101635
421740,Shin,Jarecki,102826
421740,Shin,Jarecki,104407
421740,Shin,Jarecki,105304
421740,Shin,Jarecki,106626
421753,Giordano,Moffat,100257
421753,Giordano,Moffat,100224
421753,Giordano,Moffat,102683
421753,Giordano,Moffat,104897
421753,Giordano,Moffat,107038
421753,Giordano,Moffat,109772
421753,Giordano,Moffat,109686
421849,Zhenhua,Pileggi,103529
421849,Zhenhua,Pileggi,104508
422042,Domenick,Roisin,100425
422060,Hilary,Pagter,100539
422060,Hilary,Pagter,101059
422060,Hilary,Pagter,104758
422060,Hilary,Pagter,106520
422430,Jamaludin,Antonisse,101896
422430,Jamaludin,Antonisse,104790
422430,Jamaludin,Antonisse,105842
422430,Jamaludin,Antonisse,109078
422464,Munenori,Bernatsky,103559
422464,Munenori,Bernatsky,104545
422659,Sakthirel,Schlenzig,102412
422659,Sakthirel,Schlenzig,104398
422659,Sakthirel,Schlenzig,106139
422659,Sakthirel,Schlenzig,108505
422659,Sakthirel,Schlenzig,108247
422659,Sakthirel,Schlenzig,110331
422659,Sakthirel,Schlenzig,114746
422659,Sakthirel,Schlenzig,116666
422659,Sakthirel,Schlenzig,119876
422659,Sakthirel,Schlenzig,122350
422659,Sakthirel,Schlenzig,122537
422755,Randy,Klassen,100162
422755,Randy,Klassen,102578
422755,Randy,Klassen,103801
422943,Ung,Llado,103718
422943,Ung,Llado,104588
422943,Ung,Llado,104229
422943,Ung,Llado,104793
423509,Vivian,Peris,100760
423847,Kensyu,Baez,101567
423847,Kensyu,Baez,103310
423880,Bingning,Norsworthy,103186
423880,Bingning,Norsworthy,105285
423880,Bingning,Norsworthy,106936
423880,Bingning,Norsworthy,109425
423880,Bingning,Norsworthy,112849
424060,Kenton,Markovitch,100731
424060,Kenton,Markovitch,104977
424060,Kenton,Markovitch,108347
424060,Kenton,Markovitch,108554
424060,Kenton,Markovitch,111901
424060,Kenton,Markovitch,114982
424268,Ugo,Heyers,102117
424268,Ugo,Heyers,103882
424268,Ugo,Heyers,104182
424268,Ugo,Heyers,107315
424424,Djenana,Munke,101287
424424,Djenana,Munke,105215
424424,Djenana,Munke,108268
424424,Djenana,Munke,112068
424424,Djenana,Munke,113709
424807,Conal,Francisci,100205
424807,Conal,Francisci,103671
424807,Conal,Francisci,105903
424807,Conal,Francisci,108360
424899,Djenana,Munke,102108
424899,Djenana,Munke,102206
424899,Djenana,Munke,105280
424899,Djenana,Munke,108128
425357,Lunjin,Chenoweth,101625
425387,Eckart,Sinicrope,100538
425387,Eckart,Sinicrope,104768
425387,Eckart,Sinicrope,105711
425387,Eckart,Sinicrope,108881
425387,Eckart,Sinicrope,111220
426055,Shan,Luders,102225
426055,Shan,Luders,104347
426055,Shan,Luders,107196
426807,Maik,Pramanik,100452
426807,Maik,Pramanik,104901
426807,Maik,Pramanik,108518
426829,Chenxi,Gini,100365
426829,Chenxi,Gini,100242
426829,Chenxi,Gini,102976
426829,Chenxi,Gini,106221
426829,Chenxi,Gini,108403
426829,Chenxi,Gini,109882
426829,Chenxi,Gini,112833
426829,Chenxi,Gini,115467
426959,Brewster,Woycyznski,103231
426959,Brewster,Woycyznski,103259
427034,Amalendu,Yurov,102247
427155,Chinho,Binkley,100334
427314,Valeska,Rando,100046
427314,Valeska,Rando,102989
427314,Valeska,Rando,105033
427314,Valeska,Rando,108978
427408,Inderjeet,Crabtree,100433
427408,Inderjeet,Crabtree,101391
427429,Naftali,Mawatari,101989
427674,Hisao,Ranon,101325
427674,Hisao,Ranon,104495
427674,Hisao,Ranon,106989
427674,Hisao,Ranon,107786
427674,Hisao,Ranon,108755
427674,Hisao,Ranon,110750
427674,Hisao,Ranon,110456
427674,Hisao,Ranon,112759
427674,Hisao,Ranon,113712
427674,Hisao,Ranon,116776
427674,Hisao,Ranon,118169
427935,Xiaoshan,Jonsson,103129
427935,Xiaoshan,Jonsson,107553
427935,Xiaoshan,Jonsson,109277
427935,Xiaoshan,Jonsson,113645
428302,Sanjit,Engelmann,100003
428302,Sanjit,Engelmann,104100
428302,Sanjit,Engelmann,105613
428302,Sanjit,Engelmann,109575
428620,Yinghua,Demian,104066
428620,Yinghua,Demian,106545
428692,Tse,Versino,101011
428692,Tse,Versino,103654
428898,Bedrich,Leonhardt,100742
428898,Bedrich,Leonhardt,104626
428898,Bedrich,Leonhardt,104341
428898,Bedrich,Leonhardt,106870
428898,Bedrich,Leonhardt,107758
428898,Bedrich,Leonhardt,107285
428898,Bedrich,Leonhardt,107713
428957,Rosita,Plumb,100549
428957,Rosita,Plumb,101914
428990,Tze,Ratnaker,100649
428990,Tze,Ratnaker,103146
428990,Tze,Ratnaker,106357
428990,Tze,Ratnaker,108804
428990,Tze,Ratnaker,112782
428990,Tze,Ratnaker,116750
428990,Tze,Ratnaker,118655
429251,Quingbo,Zaumen,101892
429251,Quingbo,Zaumen,106237
429251,Quingbo,Zaumen,110208
430054,Erzsebet,Setiz,100003
430054,Erzsebet,Setiz,102259
430054,Erzsebet,Setiz,106656
430054,Erzsebet,Setiz,107401
430054,Erzsebet,Setiz,109465
430054,Erzsebet,Setiz,111819
430777,Hailing,Feldmann,100739
430777,Hailing,Feldmann,102587
430777,Hailing,Feldmann,107031
430777,Hailing,Feldmann,111067
430795,Junichi,Zaiane,100886
430795,Junichi,Zaiane,102502
430795,Junichi,Zaiane,106000
430795,Junichi,Zaiane,109799
430795,Junichi,Zaiane,110228
430795,Junichi,Zaiane,113880
431041,Hongzue,Haraldson,100294
431041,Hongzue,Haraldson,100673
431041,Hongzue,Haraldson,101043
431041,Hongzue,Haraldson,102098
431041,Hongzue,Haraldson,101940
431041,Hongzue,Haraldson,101683
431041,Hongzue,Haraldson,104092
431378,Cristinel,Peyn,100684
431378,Cristinel,Peyn,103054
431378,Cristinel,Peyn,106654
431601,Mana,Birnbaum,100263
431690,Sudhanshu,Bhattacharjee,101408
431717,Josyula,Pargas,101770
431717,Josyula,Pargas,103903
431717,Josyula,Pargas,106281
431780,Eishiro,Hennebert,100427
431780,Eishiro,Hennebert,103810
431780,Eishiro,Hennebert,104415
431780,Eishiro,Hennebert,107005
431780,Eishiro,Hennebert,110494
431780,Eishiro,Hennebert,113740
431780,Eishiro,Hennebert,117498
431780,Eishiro,Hennebert,121065
431780,Eishiro,Hennebert,122168
431780,Eishiro,Hennebert,124017
431780,Eishiro,Hennebert,125686
431780,Eishiro,Hennebert,127329
431797,Mohan,Colorni,100906
431864,Chrisa,Wroclawski,100883
431864,Chrisa,Wroclawski,101735
431896,Tokuyasu,Miara,102945
431989,Shaz,Baez,101965
431989,Shaz,Baez,103619
432018,Huai,Lamba,101080
432181,Mountaz,Rindone,101837
432181,Mountaz,Rindone,101584
432181,Mountaz,Rindone,103608
432181,Mountaz,Rindone,106877
432181,Mountaz,Rindone,107487
432181,Mountaz,Rindone,108298
432222,Leni,Dredge,103072
432222,Leni,Dredge,104861
432222,Leni,Dredge,105657
432222,Leni,Dredge,108227
432222,Leni,Dredge,110538
432222,Leni,Dredge,113009
432261,Arve,Bergere,102278
432792,Saeko,Vesna,102023
432792,Saeko,Vesna,102464
432792,Saeko,Vesna,103061
432792,Saeko,Vesna,103281
432792,Saeko,Vesna,103377
432792,Saeko,Vesna,103354
432855,Kiyotoshi,Encarnacion,101335
432855,Kiyotoshi,Encarnacion,104254
432860,Aloys,Rosin,103275
432891,Dhritiman,Cronau,101774
432891,Dhritiman,Cronau,104976
432891,Dhritiman,Cronau,107049
432891,Dhritiman,Cronau,108498
432891,Dhritiman,Cronau,112339
432891,Dhritiman,Cronau,113267
432891,Dhritiman,Cronau,113482
432891,Dhritiman,Cronau,115959
432891,Dhritiman,Cronau,116925
432891,Dhritiman,Cronau,117595
433320,Gunilla,Takkinen,101675
433320,Gunilla,Takkinen,104122
433320,Gunilla,Takkinen,106827
433320,Gunilla,Takkinen,111190
433320,Gunilla,Takkinen,114365
433320,Gunilla,Takkinen,117120
433320,Gunilla,Takkinen,121478
433320,Gunilla,Takkinen,125600
433346,True,Brookman,102127
433677,Kaijung,Kampfer,103658
433840,Shaw,Giarratana,101911
433840,Shaw,Giarratana,106393
433858,Moto,Luan,102177
433858,Moto,Luan,104560
433858,Moto,Luan,106123
433858,Moto,Luan,110218
433858,Moto,Luan,112444
433858,Moto,Luan,113987
433858,Moto,Luan,114715
433858,Moto,Luan,116944
433941,Zejun,Ozeri,101577
433941,Zejun,Ozeri,101954
433941,Zejun,Ozeri,103960
433941,Zejun,Ozeri,106832
434124,Masamitsu,Vrecion,101341
434124,Masamitsu,Vrecion,104004
434124,Masamitsu,Vrecion,103871
434360,Aram,Zolotykh,100123
434408,Manu,Coombs,101060
434408,Manu,Coombs,100998
434472,Yifei,Vakili,102903
434472,Yifei,Vakili,106046
434472,Yifei,Vakili,107419
434472,Yifei,Vakili,107612
434472,Yifei,Vakili,108498
434472,Yifei,Vakili,109985
434472,Yifei,Vakili,111754
434472,Yifei,Vakili,112308
434472,Yifei,Vakili,112202
434472,Yifei,Vakili,113448
434472,Yifei,Vakili,113794
434472,Yifei,Vakili,116443
434472,Yifei,Vakili,116838
434619,Guther,Rothenberg,101407
434619,Guther,Rothenberg,102529
434619,Guther,Rothenberg,102975
434619,Guther,Rothenberg,104631
434619,Guther,Rothenberg,107188
434619,Guther,Rothenberg,107389
434619,Guther,Rothenberg,107788
434619,Guther,Rothenberg,107661
434673,Jeanne,Menhoudj,100985
434900,Tzu,Erez,100220
434900,Tzu,Erez,102534
434900,Tzu,Erez,104179
434900,Tzu,Erez,103995
434915,Eldridge,Mellouli,100788
435047,Danco,Hiyoshi,101807
435047,Danco,Hiyoshi,101947
435047,Danco,Hiyoshi,104327
435047,Danco,Hiyoshi,104487
435110,Lubomir,Gustavson,102787
435110,Lubomir,Gustavson,105851
435203,Rasikan,Pepe,101268
435203,Rasikan,Pepe,101615
435203,Rasikan,Pepe,101784
435203,Rasikan,Pepe,103698
435652,Lokesh,Sifakis,100705
435652,Lokesh,Sifakis,102656
435652,Lokesh,Sifakis,104764
435652,Lokesh,Sifakis,105511
435652,Lokesh,Sifakis,105399
435740,Fan,Vrecion,100449
436019,Georg,Shobatake,100159
436019,Georg,Shobatake,101446
436019,Georg,Shobatake,101912
436064,Lakshmi,Bisiani,100306
436487,Yonghoan,Botman,103599
436543,Tadahiro,Langford,102326
436854,Radoslaw,Marshall,102126
436854,Radoslaw,Marshall,106355
436854,Radoslaw,Marshall,109937
436854,Radoslaw,Marshall,112529
436854,Radoslaw,Marshall,116833
436854,Radoslaw,Marshall,120060
436854,Radoslaw,Marshall,122915
436854,Radoslaw,Marshall,124989
436854,Radoslaw,Marshall,126597
437067,Yechiam,Prampolini,101232
437067,Yechiam,Prampolini,102133
437067,Yechiam,Prampolini,103128
437166,Gennady,Ariola,100055
437166,Gennady,Ariola,103220
437166,Gennady,Ariola,105482
437166,Gennady,Ariola,106944
437463,Bangqing,Merro,100987
437463,Bangqing,Merro,105079
437463,Bangqing,Merro,107484
437463,Bangqing,Merro,110778
437463,Bangqing,Merro,114265
437463,Bangqing,Merro,117832
437565,Avishai,Bratten,100327
437565,Avishai,Bratten,101431
437565,Avishai,Bratten,101094
437565,Avishai,Bratten,101330
437565,Avishai,Bratten,101563
437565,Avishai,Bratten,101299
437635,Maya,Garnick,100752
437635,Maya,Garnick,101521
437635,Maya,Garnick,105526
437635,Maya,Garnick,109770
437635,Maya,Garnick,112888
437644,Ekawit,Koblitz,101086
437825,Shigeu,Demian,100751
437904,Mokhtar,Kropf,103566
437904,Mokhtar,Kropf,106198
437947,Arumugam,Muhlberg,100632
437947,Arumugam,Muhlberg,100644
437947,Arumugam,Muhlberg,105027
437947,Arumugam,Muhlberg,108228
437947,Arumugam,Muhlberg,110897
437947,Arumugam,Muhlberg,114516
437962,DAIDA,Pashtan,103591
437962,DAIDA,Pashtan,105961
437962,DAIDA,Pashtan,106570
437962,DAIDA,Pashtan,107830
437962,DAIDA,Pashtan,112287
438460,Sashi,Blokdijk,101299
438460,Sashi,Blokdijk,102174
438650,Danai,Lowrie,100255
438650,Danai,Lowrie,101954
438650,Danai,Lowrie,106060
438650,Danai,Lowrie,109331
438888,Pranav,Perez,103172
438888,Pranav,Perez,104124
438888,Pranav,Perez,107008
438888,Pranav,Perez,108002
438888,Pranav,Perez,108527
438888,Pranav,Perez,109464
438888,Pranav,Perez,109765
438969,Joydip,Mitzlaff,100451
438972,Jaroslava,Schmittgen,101919
438972,Jaroslava,Schmittgen,106241
439236,Marin,Falster,100134
439305,Kirk,Baig,100509
439305,Kirk,Baig,103134
439371,Satoru,Pehl,102428
439371,Satoru,Pehl,103015
439371,Satoru,Pehl,106521
439371,Satoru,Pehl,110113
439371,Satoru,Pehl,111008
439371,Satoru,Pehl,111997
439371,Satoru,Pehl,115237
439508,Arnd,Ramaiah,100864
439508,Arnd,Ramaiah,103711
439508,Arnd,Ramaiah,107972
439508,Arnd,Ramaiah,108948
439508,Arnd,Ramaiah,108684
439508,Arnd,Ramaiah,111196
439508,Arnd,Ramaiah,112403
439508,Arnd,Ramaiah,111942
439508,Arnd,Ramaiah,112983
439508,Arnd,Ramaiah,115419
439540,King,Thiran,100042
439540,King,Thiran,103129
439540,King,Thiran,105456
439540,King,Thiran,107729
439540,King,Thiran,111151
439541,Dines,Garnick,102446
439541,Dines,Garnick,105819
439541,Dines,Garnick,105376
439541,Dines,Garnick,108330
439541,Dines,Garnick,108678
439541,Dines,Garnick,109896
439541,Dines,Garnick,113646
439541,Dines,Garnick,114430
439952,Heather,Murillo,100944
439952,Heather,Murillo,100517
439952,Heather,Murillo,101650
439952,Heather,Murillo,103714
439952,Heather,Murillo,104197
440097,Alselm,Junot,103521
440935,Kensyu,Jeong,102743
440935,Kensyu,Jeong,104683
440935,Kensyu,Jeong,108393
440935,Kensyu,Jeong,112798
440935,Kensyu,Jeong,112845
440935,Kensyu,Jeong,113128
440935,Kensyu,Jeong,113646
440935,Kensyu,Jeong,114081
440935,Kensyu,Jeong,118511
441092,Raimond,Peres,101109
441092,Raimond,Peres,103901
441223,Randi,Merro,102975
441223,Randi,Merro,104366
441223,Randi,Merro,104596
441306,Gonzalo,Whittlesey,102459
441907,Carrsten,Colorni,103636
441907,Carrsten,Colorni,104371
442751,Hirochika,Grandbois,102209
442751,Hirochika,Grandbois,101776
442751,Hirochika,Grandbois,105715
442751,Hirochika,Grandbois,107996
442751,Hirochika,Grandbois,111127
442979,Seshu,Standera,101250
442979,Seshu,Standera,103801
442979,Seshu,Standera,106069
442979,Seshu,Standera,108963
442979,Seshu,Standera,112583
442979,Seshu,Standera,113737
443098,Shahar,Trystram,100064
443098,Shahar,Trystram,104496
443640,Martine,Rosaz,102367
443827,Hongzhu,Gist,100819
443829,Taiji,Baez,102298
443829,Taiji,Baez,104297
443829,Taiji,Baez,107336
443829,Taiji,Baez,108711
443829,Taiji,Baez,112358
443829,Taiji,Baez,114585
443829,Taiji,Baez,118468
443954,Shooichi,Whittlesey,100810
443954,Shooichi,Whittlesey,103447
443954,Shooichi,Whittlesey,104941
444811,Urs,Gaughan,100248
444811,Urs,Gaughan,100104
444811,Urs,Gaughan,101272
444811,Urs,Gaughan,102604
444811,Urs,Gaughan,105427
444874,Duke,Rusmann,102829
444874,Duke,Rusmann,103847
444874,Duke,Rusmann,105474
444874,Duke,Rusmann,106068
444874,Duke,Rusmann,107984
444874,Duke,Rusmann,111535
444942,Aran,Waleschkowski,100499
444947,Gonzalo,Olano,100109
444947,Gonzalo,Olano,102270
444947,Gonzalo,Olano,103546
444947,Gonzalo,Olano,105741
444947,Gonzalo,Olano,106245
444947,Gonzalo,Olano,110394
444947,Gonzalo,Olano,113625
444947,Gonzalo,Olano,117402
445046,Hercules,Kusakari,101094
445288,Shugo,Liesche,101358
445288,Shugo,Liesche,102973
445445,Tetsushi,Fetvedt,101564
445569,Aamod,Rosti,100606
445569,Aamod,Rosti,103645
445716,Sachio,Douceur,100478
446257,Koichi,Barreiro,100290
446257,Koichi,Barreiro,100635
446257,Koichi,Barreiro,101144
446391,Kauko,Camarinopoulos,103101
446391,Kauko,Camarinopoulos,106846
446405,Aloke,Strehl,101522
446536,Heng,Acton,100303
446536,Heng,Acton,103536
446536,Heng,Acton,103709
446644,Toong,Feinberg,102750
446644,Toong,Feinberg,102431
446821,Edwin,Neimat,102287
446821,Edwin,Neimat,104517
446955,Alexius,Simmel,102080
446955,Alexius,Simmel,104588
446955,Alexius,Simmel,105667
447322,Marc,Snedden,100426
447359,Billie,Hambrick,100265
447359,Billie,Hambrick,103868
447359,Billie,Hambrick,105305
447359,Billie,Hambrick,104987
447359,Billie,Hambrick,107964
447359,Billie,Hambrick,111041
447359,Billie,Hambrick,114250
447359,Billie,Hambrick,114327
447359,Billie,Hambrick,117756
447359,Billie,Hambrick,121796
447442,Quingbo,Bahl,100196
447442,Quingbo,Bahl,104439
447442,Quingbo,Bahl,108489
447442,Quingbo,Bahl,110177
447548,Kazuhide,Cardazo,102298
447548,Kazuhide,Cardazo,104277
447548,Kazuhide,Cardazo,104685
447548,Kazuhide,Cardazo,107388
447548,Kazuhide,Cardazo,109905
447548,Kazuhide,Cardazo,113267
447548,Kazuhide,Cardazo,114449
447548,Kazuhide,Cardazo,116566
447548,Kazuhide,Cardazo,116175
447723,Masoud,Sudbeck,101706
447723,Masoud,Sudbeck,101595
447723,Masoud,Sudbeck,104334
447723,Masoud,Sudbeck,108574
447723,Masoud,Sudbeck,111396
447723,Masoud,Sudbeck,114527
447723,Masoud,Sudbeck,116880
448047,Xinyu,Gini,103890
448047,Xinyu,Gini,104618
448047,Xinyu,Gini,107476
448089,Xiong,Kalloufi,100041
448089,Xiong,Kalloufi,104086
448750,Mooi,Ciolek,101552
448750,Mooi,Ciolek,103457
448750,Mooi,Ciolek,103868
448750,Mooi,Ciolek,105172
448887,Gad,Merel,100368
448887,Gad,Merel,100695
448887,Gad,Merel,104764
448887,Gad,Merel,104835
448887,Gad,Merel,104610
448950,Malu,Brodie,100377
448950,Malu,Brodie,100364
448950,Malu,Brodie,101096
448950,Malu,Brodie,101544
448950,Malu,Brodie,101054
449062,Remco,Kavraki,102090
449062,Remco,Kavraki,106072
449130,Hideo,Serra,102106
449130,Hideo,Serra,103291
449271,Xiaoheng,Cheshire,101872
449271,Xiaoheng,Cheshire,105771
449271,Xiaoheng,Cheshire,109780
449271,Xiaoheng,Cheshire,112449
449271,Xiaoheng,Cheshire,116598
449271,Xiaoheng,Cheshire,117636
449350,Roded,Undy,101115
449584,Uli,Unni,100780
449660,Bouchung,Bojadziev,100044
449660,Bouchung,Bojadziev,103270
449688,Krisda,Peres,102872
449688,Krisda,Peres,103695
449688,Krisda,Peres,103836
449688,Krisda,Peres,103932
449688,Krisda,Peres,105542
449688,Krisda,Peres,105280
449688,Krisda,Peres,106311
449798,Valeska,Morris,102668
449798,Valeska,Morris,105081
449798,Valeska,Morris,108519
449798,Valeska,Morris,111396
449798,Valeska,Morris,114244
449813,Bodh,Langford,100082
449813,Bodh,Langford,104230
449813,Bodh,Langford,106902
449813,Bodh,Langford,108251
450409,Marla,Babb,100104
450409,Marla,Babb,104085
450409,Marla,Babb,106510
450409,Marla,Babb,109524
450726,Serap,Gyimothy,100355
450726,Serap,Gyimothy,103051
450726,Serap,Gyimothy,103086
450750,Huei,Stranks,100552
450750,Huei,Stranks,103368
450768,Lech,Erdi,101182
450932,Jinpo,Dehkordi,102185
450932,Jinpo,Dehkordi,103018
451205,Hironobu,Chappelet,100954
451205,Hironobu,Chappelet,102491
451205,Hironobu,Chappelet,105691
451393,Aamod,Stiles,100011
451393,Aamod,Stiles,103190
451393,Aamod,Stiles,106681
451393,Aamod,Stiles,108243
451529,Prodip,Piancastelli,101932
451529,Prodip,Piancastelli,102571
451829,Maren,Karunanithi,102994
451829,Maren,Karunanithi,104393
451829,Maren,Karunanithi,107269
451829,Maren,Karunanithi,109245
451829,Maren,Karunanithi,109263
451829,Maren,Karunanithi,108869
452016,Gunilla,Thummel,101248
452016,Gunilla,Thummel,104047
452016,Gunilla,Thummel,105345
452016,Gunilla,Thummel,105125
452016,Gunilla,Thummel,108538
452016,Gunilla,Thummel,110531
452016,Gunilla,Thummel,113137
452016,Gunilla,Thummel,112677
452016,Gunilla,Thummel,116277
452095,Munir,Khasidashvili,101349
452095,Munir,Khasidashvili,100970
452095,Munir,Khasidashvili,104137
452095,Munir,Khasidashvili,103984
452095,Munir,Khasidashvili,105582
452368,Mircea,Perko,102495
452368,Mircea,Perko,102915
452368,Mircea,Perko,107018
452871,Muneo,Itzigehl,100494
452871,Muneo,Itzigehl,104346
452871,Muneo,Itzigehl,104544
452871,Muneo,Itzigehl,104618
453083,Aamer,Linares,102304
453123,Theirry,Pelc,100939
453260,Vivian,Demian,103011
453260,Vivian,Demian,104441
453260,Vivian,Demian,107917
453260,Vivian,Demian,110984
453260,Vivian,Demian,111291
453260,Vivian,Demian,115635
453260,Vivian,Demian,118376
453260,Vivian,Demian,122136
453260,Vivian,Demian,126269
453260,Vivian,Demian,126481
453260,Vivian,Demian,130151
453260,Vivian,Demian,129685
453260,Vivian,Demian,130939
453265,Kauko,Auria,100510
453265,Kauko,Auria,103655
453265,Kauko,Auria,107522
453536,Fumiko,Pollacia,103577
453536,Fumiko,Pollacia,105764
453536,Fumiko,Pollacia,105318
453536,Fumiko,Pollacia,105989
453536,Fumiko,Pollacia,106339
453558,Gor,Keohane,100072
453667,Takahiro,Swan,101176
453667,Takahiro,Swan,102714
453667,Takahiro,Swan,106643
453667,Takahiro,Swan,107354
453708,Brigham,Encarnacion,102040
453708,Brigham,Encarnacion,105371
453735,Xiping,Mukaidono,101006
453884,Houman,Camarinopoulos,100823
453884,Houman,Camarinopoulos,101967
453884,Houman,Camarinopoulos,104131
453884,Houman,Camarinopoulos,107578
453884,Houman,Camarinopoulos,111725
453884,Houman,Camarinopoulos,114808
453933,Perry,Encarnacion,100243
453933,Perry,Encarnacion,103613
453939,Lene,Polupanov,103789
453939,Lene,Polupanov,105650
453939,Lene,Polupanov,106929
453939,Lene,Polupanov,109215
453939,Lene,Polupanov,109798
453963,Bartek,Cappelletti,101182
453963,Bartek,Cappelletti,103461
453963,Bartek,Cappelletti,104625
453963,Bartek,Cappelletti,108427
453963,Bartek,Cappelletti,112597
453963,Bartek,Cappelletti,112428
454046,Katsuo,Rotem,101896
